RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30
394666,99,"Harrisburg, PA",msa,PA,847.0558029425792,851.9533296357633,858.3572816142588,865.4548128562682,866.6532175671881,860.0607258109883,857.2917094253932,856.5268066025745,863.9130228652318,862.8410446108303,867.1834986129054,866.0522624896392,871.9892598984466,871.7441138155951,871.8371529836013,877.5081337188298,880.9402149461723,889.4628988967979,887.590960781646,887.2110507241648,889.0301059901919,889.1156162538387,890.2196048876986,884.5805700348051,889.1165919509101,891.6035496241146,900.8095650701368,905.2380551867635,909.2970153670974,912.7688831416388,910.5822677600313,911.0149451316099,904.9584643702613,908.0234238719096,911.8329222726809,916.204237239393,919.0600803267592,917.0006937611489,922.5107338731588,930.6397378278643,940.1027826756839,943.9044715420813,944.4031350635207,946.7258696659832,945.854282716377,951.8503947757412,957.2348362498253,964.2598749229418,965.2629791701738,963.1794066924759,968.7151812355683,970.6457910420015,979.1022682075735,983.4710055191133,988.665108297325,990.0409881785642,990.7078858786875,988.5815741958804,984.8391699330771,983.4666514672261,993.732178596101,1003.078479035156,1012.5648423983706,1012.6164683970588,1016.2484299099231,1025.2871873437073,1034.0980636037598,1043.8431271724507,1040.7990857716086,1047.1959648211955,1052.0372191478762,1064.656129186013,1067.6104731386247,1071.883142578295,1077.4426392224857,1089.339332203381,1106.9077921327573,1127.9998036368233,1147.8580964753264,1167.974077777885,1180.1106564992476,1187.6576656354214,1190.7113837916731,1199.1308673366343,1202.679705389067,1207.143277071232,1215.7429827738258,1236.5520853014511,1253.2421967314624,1261.1532211442661,1265.4709546041095,1271.6600228120712,1274.0913391939748,1272.5634962209544,1267.538499326315,1261.8103333252286,1260.5684062981381,1268.3323949770213,1288.1402119966908,1300.2684219607297,1311.8817477796001,1313.7470914086712,1324.3463389786687,1330.4562437313189,1334.9002298209125,1332.5217015043006,1326.1347325730228,1325.5962177966962,1319.9787642907165,1323.80322975875,1327.353764265394,1342.6176947031286,1351.5869522329913,1358.4655926527644,1361.973498373905,1367.1757415919917,1372.884955409966,1374.959457084816,1376.205222031595,1385.233844633816,1388.4256105530476,1394.9238060902303,1397.2379492281402,1406.1438857769726,1406.1313637867838,1408.1785255660072,1411.7846842863692,1426.2171739388048,1435.4422582937095
395113,100,"Spokane, WA",msa,WA,742.8581510016802,752.3164204416952,759.7270576308558,764.5341357638673,764.892325540599,769.8507443444927,772.0425245968005,779.4163782206995,777.0232123466577,776.8437630086471,777.2686382390111,780.8930040207073,788.9204101095743,797.3804254718365,802.3883013891676,806.516159639618,809.1890845598141,821.556417613171,828.7683123811596,834.613254800156,832.6344195615254,837.8670288749164,836.0944935877452,840.9756565247949,843.1571658409583,859.1862764307441,863.9781690299831,870.3123117438017,876.4917487426957,890.9624073560769,899.8080988841292,903.1180901083342,901.98871956814,904.4490695117088,902.3353649905695,900.886702863426,898.7985830098994,923.0814816677558,943.0622897300927,962.048827094979,961.8992645486903,973.1826326199723,980.3200577806663,981.4612459914066,975.2211028379743,972.9163237918845,974.3642963686203,974.485503549675,983.9669851490207,990.7078022143929,1003.9969831778112,1009.9724737636126,1021.6172541831925,1033.0321933889109,1045.146450602902,1042.5923009356688,1046.0260660404547,1042.0527229766706,1044.037232008661,1033.3258976653221,1035.0954767291626,1044.0281142204847,1066.176283871507,1075.2281113070537,1083.8069477508764,1087.3739428910258,1104.0729837587935,1118.3971700663524,1129.521036368393,1131.5360522582907,1127.1616250731606,1128.3201383983283,1139.7985284286171,1164.673628373479,1186.7334936007542,1229.7715833972104,1280.8669276136197,1341.1848579489938,1378.387396376079,1393.3799505071925,1392.870568866034,1376.3496173747915,1360.1117007386306,1350.7764169108018,1354.8691709255245,1368.7706510504038,1388.4741172750487,1415.4227234657676,1441.1580266621586,1456.3777771920575,1460.734947410358,1463.9964457029844,1462.4941123239516,1452.9052434207497,1436.8444389304234,1424.1046337094242,1420.1822634730593,1420.0723418368202,1429.7566709912155,1439.1984371703409,1453.223670352697,1454.3511559727367,1461.6553620628167,1459.3254717909992,1458.7259815598575,1454.2126599058035,1442.0353965624863,1441.6149692301162,1437.5931124909787,1450.1554781278371,1460.7226327792416,1467.6528859744317,1476.5439767922664,1486.032635361026,1495.5808065311494,1496.8265538992214,1487.9971902333345,1488.5934292394918,1479.6991246326718,1479.019573928966,1474.9065194461066,1489.8992557540678,1503.7896443484578,1517.8466851721416,1523.3053760937235,1521.8173519776494,1520.904113664722,1517.852284418389,1522.340558307277
395075,101,"Scranton, PA",msa,PA,724.1924415292629,717.1297217792966,718.4670767674568,715.734147417129,719.8988335434909,720.7553337720841,723.2588422686757,729.4392154639877,734.0069156388765,735.2016766327534,735.3148347827218,744.0481607645771,739.3172363165735,742.1777684734865,733.1150813904226,750.105139028422,744.3319240914423,753.9571211427924,746.9436614073051,764.2953445393438,758.8410385534683,759.6779064063335,748.5807542634366,749.7191820719811,749.8952165403508,754.8696108561644,760.2681519501709,763.5505957351264,765.5802212631512,768.8979239928955,771.7703614875878,777.1476593403173,781.8587673504352,789.3262254682737,785.2627607027173,795.4007404686753,782.7185745767483,790.2607675091588,782.7847747303643,801.0930987679376,804.1754000137712,810.4435215809692,811.816315484774,812.3653176440545,818.2363165183503,820.2586254319092,823.0995255015456,824.8681212819077,823.2790909998565,827.916193977923,829.0476140947209,842.8597942159906,848.9940487933219,856.9466178473335,849.0267045945557,850.93597924203,853.9701654108793,858.7186000858213,861.5192568393295,858.0653941769488,857.899926819794,858.7125341163867,862.8820720184879,870.6170975233742,888.125070056331,895.2663174726981,905.4803884894591,906.9685897110046,916.356437230498,930.5593391875176,930.4719307112086,944.7957202942979,949.1424987467648,963.5683697921625,973.9382293290615,989.5763113441403,999.7715524562251,1019.5460476663345,1033.3460431126357,1050.909283979198,1054.7588102709055,1066.0748628236247,1069.0018127217825,1067.6898161111626,1071.208974314535,1088.74272068207,1107.3341780945862,1121.3185849289148,1122.5993681143716,1129.9094561061293,1132.0537673471008,1150.9527654193719,1160.4957309626031,1164.471795962995,1152.215131796956,1149.7267568309267,1151.1004864730573,1158.14851262032,1156.49191304384,1159.2098900983437,1166.6952301434815,1177.880005831666,1183.8875287267404,1191.8692008367793,1196.3934428456105,1207.7246853895806,1202.0350279446745,1201.815857729647,1200.3656338682836,1217.0376411683083,1224.197493145956,1224.791891328932,1222.420769873846,1233.0681265462385,1251.6091026301256,1256.325188899025,1254.7803948996388,1260.5250617863928,1264.7368666888815,1265.7164357414058,1265.6301737302358,1268.2160991236194,1278.8944898664047,1270.5210097734398,1277.9844831633443,1281.8094282591173,1290.4220421094328,1295.8998857208169,1296.5149517434093
394460,102,"Chattanooga, TN",msa,TN,822.6936725478547,828.0162723700616,832.138817101346,823.3730459015405,823.9165369537159,826.418806200246,840.268323051345,833.2893371194652,840.8905421275742,845.3244275164561,854.672641328524,845.5131937603636,853.5439559787168,856.5548328433274,881.5458281064547,877.211923717017,887.800762294893,873.8911044555574,879.36229265998,869.3205961223679,867.7797809945882,869.6803297607727,868.3845940151508,867.6269989674475,868.3033842925802,883.510987941153,891.6845114379379,895.6945747341339,898.0358633769738,904.4599329015806,912.4510009929837,912.1708659123127,912.163828416343,908.7801132786745,906.4559138543173,917.1063942435736,926.1426682364763,937.0087230320548,940.7607860301267,945.5572270040941,956.0669813297134,959.7649040970297,960.6266159253399,957.5528900647037,952.9871605469214,956.1345782584866,964.710393970088,974.6101964314644,981.386780585943,982.9414823470344,990.4388041923125,998.8935738775209,1012.6296130592568,1017.6866803748075,1017.622337170852,1015.534049639878,1010.6557747222915,1005.8574467708288,1000.7752046254598,1009.3116564930077,1017.1354138135272,1023.2560934434342,1025.2850254083644,1042.7721594583966,1056.3230882856355,1059.3194761841419,1063.2281351282309,1068.6569747235992,1084.388946507797,1086.7600817571767,1090.0283947293037,1093.9702094407596,1098.357679062163,1102.79024483646,1105.943845715636,1133.8957363453883,1167.3459398032796,1195.6546803791189,1205.973387306834,1216.3602518472337,1234.3706731122575,1251.5498499307694,1264.2234439791475,1279.550525917006,1284.4234244365168,1298.6448250932601,1313.2870235151638,1335.9084472133316,1353.8134635463873,1365.0456170980135,1366.4983552200752,1365.7102720943326,1367.68568529945,1366.27942465738,1367.3890339018565,1357.101570355326,1369.6069290801745,1371.8543643354878,1387.4653695878394,1393.6550883488317,1402.1712719727332,1411.207023257789,1422.2863753375543,1432.0874538605105,1435.1540570989757,1432.6581771207661,1428.0940990456163,1422.7666411342839,1425.2164797989399,1426.1516304319887,1432.505248542266,1439.3752271113892,1455.021699941443,1464.409047594041,1468.393016067193,1468.5895684559498,1472.8386585804153,1464.233668458979,1454.4589892581453,1444.9207393124336,1449.690983096746,1461.3741217615486,1469.26134220989,1469.1903041074424,1467.8825847709581,1475.3549874553596,1480.9475553886693,1483.1678120688898,1473.7390465839833
394871,103,"Modesto, CA",msa,CA,992.7484380883319,989.414897101164,997.291043445276,994.5746913818116,1018.6898089169549,1035.5941982105987,1050.9092582270641,1049.5267642144731,1052.5469512597558,1053.6762623591728,1058.3871772881062,1060.147915300936,1059.798964997439,1070.8075829884272,1095.774840788127,1120.4966519166258,1131.3035540325218,1134.6076032780393,1141.226919221838,1152.8989822648273,1151.6992494157566,1159.4124664330989,1164.54750765952,1171.8696325157068,1176.4973380859728,1186.4189757958036,1201.9373094126165,1214.5686981119245,1225.5713034402304,1242.3133790914808,1258.360944920741,1262.7710714969646,1267.2753391340693,1253.3662116528756,1254.1770884247555,1249.4434974344026,1264.6555496877845,1271.0959777657858,1286.7409353982719,1292.9768983736149,1308.4384190348958,1316.2341941637299,1330.637777046342,1338.3955173161664,1346.915989790435,1353.1649016021606,1351.9289599518886,1357.6097594295945,1349.8139209346086,1356.7803009057861,1354.0841768981575,1375.5931092896087,1381.808286755625,1395.6438275523046,1397.0017574783683,1407.9506806027357,1406.0424780942726,1410.582166187028,1409.6152184886591,1422.946209705157,1427.7180232545975,1439.794267596907,1448.0314840412364,1455.3983451187062,1468.9045635584537,1480.8985590879274,1504.474149608838,1516.8311327151723,1521.7255058495182,1535.7227584576622,1546.8925319025782,1563.6987096840041,1577.5992503492432,1586.4233662148763,1606.6372442124277,1611.8437180055162,1642.9968137479166,1667.2159451969032,1702.2358056046035,1720.7672923980806,1726.127858104614,1726.1987945932292,1738.4752702802198,1758.6094213258589,1779.119626530671,1791.636561340989,1815.3813105977379,1840.037377719721,1853.6499917236092,1862.3478782477061,1859.7213766742586,1872.583998244675,1868.115691591315,1870.1617443093203,1859.8822243556408,1852.135846008544,1863.368302024291,1864.494358602863,1880.0433550045998,1878.3432928363327,1897.1150203366315,1906.0478619414798,1920.4034858393252,1929.0141273663983,1937.9364135301878,1943.0142859230693,1936.5166571375084,1938.7250016399364,1937.3043606017513,1940.601498131007,1949.5161342299798,1959.0490260006143,1980.434092735973,1991.5721019963637,2000.1793294318295,2005.7146931995771,2010.3890414288503,2019.4856083987108,2023.63899323591,2012.786002950335,2003.956021162001,2003.0155178179655,2021.876274451576,2038.7338642245684,2060.309297133271,2061.156466192089,2067.240210777038,2059.769539164227,2059.451300739436
394768,104,"Lancaster, PA",msa,PA,796.942539392303,797.7912004774117,805.4867075932824,811.3377213498361,820.283592175009,820.9832582061107,822.4408523693028,820.051887803529,823.2045370774358,828.9017255068482,829.6790674309716,832.0920339030575,826.4052344773681,827.0056136984862,823.4742961247969,834.690939715755,846.7579914243321,855.8783536297508,854.2352103362964,851.8338144774269,849.5772480996733,852.4336261399776,853.8140906174781,858.7656531384238,862.4088554952184,866.8213127233271,869.2512468752001,876.1712695035984,877.7304168302237,883.6897506504325,888.7910924676497,894.5189767138494,897.6889525227216,898.5540113442639,901.1374125136211,902.920402325632,898.5029798312161,905.2217024440995,914.466158669791,923.2185089065774,925.6828987831959,926.7709044809012,932.0450414020581,935.6793251523828,941.7761602578094,945.5463141639411,948.3260267223283,947.1583469447863,948.6905358226288,952.3264505433585,960.2439792732304,962.47182632435,967.0192995307558,966.7681837177923,971.9144051848481,972.1976834438153,977.9106734832849,980.0060300434142,983.4757922302304,981.6821677906304,984.661584604818,992.0537177200176,996.8250160206836,997.1547410911727,996.9470842773752,1005.9065782366636,1017.2046959873244,1025.1513945368085,1033.677183900422,1041.6669538103222,1051.2305564684755,1055.2505983308197,1061.6433477853059,1077.59797864283,1092.602142678146,1105.1437910523127,1109.1811925524144,1117.7671931438044,1133.0670759661539,1142.832129227391,1151.0068833150835,1163.424387745904,1173.928577521125,1184.0692339794234,1182.239998897194,1190.1535597071195,1201.85248265068,1218.778637987496,1223.5622013918396,1237.9898681717727,1245.3280049294071,1261.877530649539,1259.7881848793868,1271.2067053384092,1272.8826994087437,1279.0482206667502,1278.4980985070492,1292.464204210084,1306.8732447265074,1320.0026993924043,1322.450914471724,1329.638525046137,1331.1511585806895,1338.318687452782,1339.8933174677309,1344.7616644622708,1344.2735853114386,1351.315459576827,1353.4478027367309,1361.5623390947048,1362.9377135259683,1373.871231752277,1382.9219778290205,1393.9775105880822,1404.7557856112142,1406.8053894823338,1411.249886393534,1413.0729137903857,1423.1961694075187,1422.8558883844767,1431.2261437118177,1440.4013401509796,1455.2334958685128,1462.2450515350777,1465.0452573024475,1467.7670346063262,1468.9074576753044,1474.5777414901063,1475.0246214019899
394997,105,"Portland, ME",msa,ME,1205.5943132081673,1210.0631253769257,1206.534676288842,1233.594586547149,1250.404269206287,1278.5468771791268,1281.5650136789545,1289.7350654312756,1273.982525835537,1265.4646152890457,1263.255090420325,1258.976554178244,1262.4827384150692,1275.935167269083,1321.350614395685,1348.4952939404602,1349.7215709668976,1344.6897408378186,1345.532424907714,1372.296902365086,1371.7276093943863,1365.0040549513685,1319.8016271645768,1319.2122760839027,1322.659010372413,1343.7881727735987,1359.1572174939827,1368.3519158708323,1394.0555371013434,1399.7375523194505,1418.0014170484828,1414.5273445092957,1412.0245118748178,1402.2942876651562,1393.8424903416226,1378.9281372803275,1371.9918759218303,1390.5609703714645,1413.1783587764455,1436.2425173253816,1442.9490194147197,1457.194076250845,1455.250959733149,1465.718642587131,1467.0159908956264,1470.5683912475342,1454.2811875139269,1427.6880283875037,1428.834745871934,1447.3998794102035,1483.4698852516497,1515.0197222593558,1527.267482004056,1539.357760619088,1540.2923455899859,1533.2376693312485,1517.7326655684717,1507.2512665896759,1500.2950650821374,1500.5594379251588,1510.4129812745723,1540.93412696601,1577.5683009275645,1587.5184162103005,1592.2154677635665,1604.5151132203528,1622.6562150591103,1634.7344566306342,1635.028774911317,1645.9084206665875,1650.4920463717203,1645.1687532648227,1653.0505282597876,1673.082042517802,1704.743020687763,1720.1188633570357,1745.5845050290995,1782.4624243936614,1823.877670650611,1847.3503633388818,1852.3664288918321,1849.1302303050804,1855.315881775966,1868.5707966280097,1881.8111201193235,1887.6928801918052,1915.7853497562205,1938.3994648057965,1986.4081370060871,2005.8410762379172,2036.608237503886,2048.650221470073,2047.4774895526266,2047.9314498181961,2030.8667445075032,2016.9124402694188,1999.7834602497326,2011.2289209792502,2042.6383567537623,2085.0751300819643,2112.242527212651,2132.0935477766093,2151.3473699519204,2156.7511211713577,2154.0540158672866,2124.684009371013,2111.2917619545647,2090.8262111254453,2097.169900987766,2103.3862083040453,2145.1685306832414,2174.8093197689823,2204.721445619705,2216.000797913293,2228.936221946088,2238.4401138163066,2241.161214223308,2216.1466947966264,2211.999463207259,2188.5434344584996,2199.8692893833263,2204.811295955656,2232.116074757962,2262.3994641170566,2283.713820636444,2303.154096193403,2325.508429732939,2329.7228001532544,2323.6849020305435
395245,106,"Youngstown, OH",msa,OH,,,581.7868291401513,590.1132002809325,595.0161699967844,595.1516297689288,590.1916409254472,584.4892973522037,579.5385212791459,580.1132418763011,584.3112093708926,587.663693483144,590.3383840535798,585.9588989837641,592.3461229683822,,602.1825874335678,597.9161665055648,599.19882111413,602.872466123423,605.4561948250096,615.5907758877172,612.8218140223175,607.5913204106469,599.4570352141451,603.3204982280398,611.2486965824914,614.5664711890705,617.6112000448588,617.841774045952,618.2383488175312,617.9862677172991,613.4533216559778,616.535096120205,616.2318264437895,619.0419148926412,616.8253907873359,618.2818756831816,628.0075581108763,628.385925164199,635.2279735321915,634.5430635549391,640.2273368740306,639.9238795046322,645.0493168150451,647.4940660918326,646.4093382110716,646.0416942583838,645.420053512899,650.4455892743852,655.2249417258773,652.6701304558974,655.1691639439748,655.3621618473121,658.7139776479484,658.6225544921724,655.9451014571166,659.6101693386721,662.9693876701493,663.829189320322,664.3802012726924,668.6752195124319,672.1928380332748,685.1836342343778,691.7191949469235,699.1704091984061,702.8388462059227,702.1932540875313,709.8489268004963,705.632746718463,712.2454079510969,713.8317797248644,726.6888247269816,734.6370692889396,746.070832907058,755.4471706815823,764.3408907909799,776.0699214440117,782.3232642809737,798.4936918801016,799.3564944424832,806.3422523118625,803.279482249579,816.7313002519858,819.5331773800579,824.383699627751,825.6639873902856,835.8242338048017,837.7658873000663,840.4214268943639,837.1088042311732,843.195128444889,844.3663481744882,851.6394896172068,855.0088933811916,863.6262485544776,867.4522680597142,876.5567692343202,876.0941647439947,880.6392853270867,880.9637648602715,886.1729159874152,889.7942297212363,892.1027811173889,898.4314711881199,906.5506882589826,914.9369408904656,922.3278231249294,921.6940855537935,920.1614702776626,922.9855060411568,932.8966805896582,938.4730519066181,951.7494817646082,953.1290746998294,966.3225859511082,959.4873725107165,978.0295831946511,981.0691709525116,976.6218918450719,972.6963263103723,975.6459596824603,997.1364993658277,996.5785910581552,1003.8074270076793,1006.5388845972233,1008.4561937116723,1009.009507566663,1007.2398467432951
394770,107,"Lansing, MI",msa,MI,761.397389942233,786.0130788049427,791.4006700983109,796.744650544546,786.2840960552489,790.866446879229,791.4870045535577,799.0207448638107,801.1263706834585,802.9674913868764,802.0819538085194,798.2444788665732,803.4897483475457,800.4455849074304,817.131053679292,821.7279007536126,826.6849319255439,823.6781751449246,822.5028877282363,835.4384339700761,832.467065642023,835.0845881958505,827.3022802473506,825.0285771792303,826.5281041010985,833.5035365244963,845.4299322276237,849.5366133254246,855.1003528357287,854.6266317496337,852.6008652653184,859.0211501251063,871.2656647255744,883.2684028860441,880.1001969418691,872.0945810750948,869.6518185655344,869.333723724362,877.086447511669,885.9997964064736,896.2908696704103,899.2732010018179,903.220131986205,903.7390177703367,914.5168396697603,920.2181024589898,928.1323550206258,918.8837858214574,911.0792489140721,906.13279931182,914.2734476749038,927.0395315632917,934.9542986891112,938.0024368664557,936.5793691581595,949.342304585045,960.6996781643265,967.2037106479546,959.4543992284075,944.8333718682084,947.063642585805,949.6790121039646,963.1006465376822,973.2679435413093,980.9803784997589,984.2071890172855,984.7503213989295,993.927676865714,1007.2956456931205,1013.5125893521858,1007.7717676024351,1010.8190198598274,1013.6682607335887,1033.4967543638027,1034.6598478530568,1045.133173129211,1047.6521589360746,1060.6291569634448,1066.367797738883,1086.7599725208372,1100.421628723325,1112.0256044553835,1109.0931022812304,1112.1915297716212,1124.6463177993878,1132.9422484932022,1149.3200933237363,1159.5351959115906,1177.5009691902924,1186.0695730721252,1189.0326855065662,1199.7215020161161,1199.0575441548963,1205.348862623898,1201.727161347068,1212.556102691414,1212.1313719290595,1213.6488974456008,1211.5632615732827,1221.9733113722775,1223.6175547565956,1228.36113323746,1233.4314128011556,1241.2538114012632,1246.4187753963556,1250.865947137702,1268.5209559923976,1268.7453210558624,1271.3296153479876,1273.8499516050658,1284.4615198124886,1291.7462053336446,1296.1620685185271,1310.8255438141223,1317.5458639237402,1316.3054852209843,1321.9232413003185,1331.9937659305244,1338.415523600498,1339.1292384864087,1342.87284048319,1348.0782469829026,1353.315776164498,1368.2143178413346,1380.4658938422017,1390.6889583657191,1393.0314550935382,1387.7498940921191,1394.5420315891909
394590,108,"Fayetteville, AR",msa,AR,862.8462325945585,869.5031828752104,877.0533743983724,884.3314087744272,886.8504948637619,898.4062044297317,897.1039696851996,898.9285938770582,893.0090164181505,892.1539006869291,896.8497476645556,902.305420516491,909.3215035233711,909.3787886685243,914.851401892912,922.9433883116283,932.2903217199488,935.6819142550974,939.3117474242895,944.5757908583284,941.0796168217182,940.5592532451129,937.076064690518,942.5208512640982,945.5128674218222,957.7211319593875,966.6215637129586,974.4430717406864,974.1027593524465,980.16958589302,982.2500088562226,989.8195160226234,989.4260011185803,990.9969658603463,986.4057816664024,986.0910432088756,989.6597806172106,995.921205364145,1003.7618459021571,1004.7785313629281,1008.6770401268269,1012.5024916365343,1021.5078980800224,1023.1551051719867,1022.0611358965417,1016.823100977279,1014.5549940089903,1020.2047653912641,1025.624304378705,1033.797971828937,1037.2929913243327,1043.8534312777265,1049.4183731879327,1052.6363105273508,1055.7270166802657,1058.171599351209,1057.787868233156,1056.3840283505062,1052.2553081375047,1052.1827846468339,1056.9842807725786,1066.351855526293,1078.6471629943846,1082.6783803144228,1084.676600212224,1086.1861536661747,1092.2656137841211,1094.7367150010325,1102.0552637775222,1105.6324367196291,1111.5800037985548,1115.1332396442867,1122.4626725999244,1134.5473676282538,1141.3943452834458,1156.0175691668219,1163.8380109687055,1179.4258956788824,1194.5413029328831,1217.3954547177211,1236.180865029135,1243.0769569373622,1251.5297556477851,1258.7241202635303,1265.870966730771,1271.0354661316662,1277.3788439390985,1297.1186628265077,1318.526528285218,1347.3878221591467,1376.8771981486725,1402.5433751539024,1408.204521318701,1401.2222659309282,1403.7049476010432,1411.6349495352426,1424.4581694441872,1429.145939609499,1435.3605294588226,1438.6369338045156,1440.9723869774616,1446.1763824235152,1452.4592316542673,1458.0065018415937,1466.2578146026674,1464.2664559530049,1459.77321845054,1451.8770254991402,1456.427391014315,1466.8216975826526,1474.4009066841609,1481.4871898451988,1486.0760791303549,1499.5530547911742,1509.1932336454752,1517.9691372286645,1522.8024055489698,1516.051253655147,1528.0476630397723,1532.5232403808855,1548.804675098196,1546.3877928970069,1549.1064265095931,1556.7204083197862,1560.561592635113,1570.617744242022,1576.366622440615,1580.7058874754512,1578.5737735896594
394589,109,"Fayetteville, NC",msa,NC,833.3671970008426,835.1371486738835,835.7076694369399,837.5690179697134,839.1412363870312,843.0530014091045,845.6711536985887,847.3458927866785,846.5364926206443,844.1617779662377,842.5271682863884,842.4795007739679,844.8228343953766,846.3595518156319,849.2621262484074,849.4492368915606,851.1912530754803,851.3555591434454,853.3476517772916,855.5211437854007,856.9475405461047,854.8305089033846,855.3185548599499,854.3951206128683,858.7789223238434,860.910821743994,863.4232738918624,866.4777885045088,868.5936833133461,872.3902206017266,874.0000920321876,873.8596760475506,876.3496699887897,876.8324531221112,879.3053463603651,879.8063735453144,881.239773710576,883.6392927415085,888.5778532536025,895.7321666101142,898.8977157470675,899.9705588600322,900.5827069904244,902.3600555219584,902.8318849682512,903.1998611438424,909.6359736392002,912.5578530438063,921.7784625496281,925.3334013510799,929.294746354944,933.2388459236232,937.7490198636447,943.061079038533,942.8399990743137,944.7690964832359,947.5470760857993,949.216234282317,950.5514119759304,952.9325420438688,957.613725260507,966.3068868082001,975.4109636829284,978.1165490490152,984.5933066391898,994.1897606014926,1006.0284977497976,1012.8816887102298,1025.1382990835446,1040.5088718827958,1050.9425994307699,1057.6119712506331,1062.870173477292,1074.131203930999,1086.8657517850968,1112.1110708607475,1143.4747929513626,1168.3393789927138,1184.9119451523482,1193.3121596309377,1208.5743865421978,1213.430772734292,1224.8139960178491,1237.5079921778256,1262.1439829802875,1277.665747233073,1293.7936242948865,1310.6886892210307,1328.2092702002942,1342.4271382281217,1343.436192215097,1352.4950841356801,1354.389088349511,1360.2402027736205,1351.9944916171096,1350.8579899559093,1358.8114071594441,1370.8115588677335,1389.820844324266,1393.923314257469,1408.8172662548227,1408.284855259544,1412.5112149057331,1409.8967378768182,1412.3504559067005,1412.72326042928,1410.5291461306422,1403.1639602665553,1406.0318588450266,1408.4031006484831,1421.3576432134118,1433.4583764984006,1446.5892711094905,1452.2791010736353,1460.201846065144,1465.724762649454,1474.0969313189055,1473.7530399933319,1473.1903840675318,1474.7714938489653,1477.8890329598482,1484.0448587217884,1492.1267137961017,1493.7404123056244,1504.9828307459704,1505.3122379702156,1517.4726823082494,1515.820047724463,1518.2565165922022
