RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30
9,0,California,state,,189126.96598747425,189762.6781709995,190621.0452865773,192484.30435465832,194650.06233792167,196986.90891047975,199454.78580370234,202031.3795978971,204613.9527060129,207063.06994269413,209474.98604100654,211835.51674095707,213832.4095432055,215806.92618921923,218029.40752045624,220792.7614601003,223561.83643020908,226077.31195967583,228432.36499546174,230701.4937934652,232903.89588312103,234963.1892464712,236897.76605793645,238706.84533068188,240168.5103280289,241662.87938010957,243412.00065956663,245772.1797367933,248527.96429387972,251585.5218671083,255122.77198449642,258930.51895333282,262777.4616820421,266428.11079670436,270004.7625385957,273531.6946599244,276648.1389858471,279553.63836442033,282631.30302499194,286208.65931726963,290181.5538704353,293856.35787491716,297736.05788176967,301822.20766374934,306361.41555802576,310782.9309019545,315043.4167351379,319163.33616754593,323428.44836644066,328232.2141189414,333711.4451147001,340001.47485857847,347243.9158993159,355326.5849784703,363590.05197793426,371476.31007729593,378944.8740341161,386117.8270376045,392424.0808325629,398516.80824184144,403938.96092079714,409815.7415367095,415993.1861471999,422958.7981801255,429734.41836784064,435999.9648581782,441994.59142561513,448075.36963349214,454184.0595840076,460180.0954333413,465044.22019579634,469349.8685003587,472937.2062039392,476127.80510513607,479166.8813387884,481895.49920420704,484606.9080107791,486482.2667718677,487178.639546527,487184.7926761985,486140.7894575042,484951.0588024461,483682.5027684723,482581.89098703087,481673.4771087226,480607.82700165827,479083.26622804394,477128.8467885359,474080.3466654956,470569.5736530251,466076.40732089756,461391.0658889557,456125.44836474216,450599.6313278931,445044.98776604125,439090.5238399484,433161.2471191284,426162.85868458526,417802.85083607,408003.20707477094,397572.0936287753,387442.2646701999,377182.8499897465,367305.9864213375,358180.9674024769,350290.12107442267,342640.14806487254,335300.2162581934,328439.00873434317,323442.4292040754,319304.0366515866,315415.3507796526,311647.0853882389,308353.8771496142,305911.63966429426,303870.45120712876,302271.6039822379,301419.3055642336,302258.96096068836,304180.82726083143,306132.77295430884,306948.2353671747,307990.1341292483,309287.8344808566,310716.67591535393,310651.22481865925,309505.244805611,307547.7422589469,305550.47393311973,303407.6734828873,301509.6239714464,300157.71693119773,299105.0192535313,298096.48176193907,296610.76604572707,295029.3711120298,292653.4966804934,290741.2742761698,289076.13084154204,287259.881721695,285091.8414200715,282777.1087197221,281634.1551303048,280889.2471762849,280505.259302111,279947.2067944858,279319.99971382605,278891.70121444523,279086.58985692664,280189.6015747742,281789.1681428742,284318.41533948673,287734.1234222763,292093.0946123796,296866.1419798556,301946.27946875774,306758.44923544605,311017.00686103565,314675.1345685063,318981.39710453834,324863.81350000045,331982.05462183844,339112.5903362169,345932.77892988926,352616.4906649382,359217.6861151511,364754.8019085871,369215.0424730413,372443.27061442105,375112.21904691245,377539.47633560974,380499.6581986461,383658.479801475,386259.82187176467,387970.25016426475,389469.86977958283,391945.6803478051,395086.32266264124,398605.9878266679,401855.7971874902,404745.1258448192,407187.1616461991,409185.9347576149,411120.51650449634,413307.95464423177,415549.6246395076,417316.0527428679,418499.88363244414,419512.46068327525,420760.63907512865,421802.38251999934,422752.57095041435,425900.5156090206,431196.24665205437,437211.9129607024,441757.18174458924,444772.2520078319,447436.5918980932,448411.04149661894,448104.2967127522,446631.74625148106,446296.9991533011,447359.3541572891,449923.6637093799,454774.6980922863,461158.3823213367,468091.42631756846,473753.4584675604,477904.7776321673,481462.5878096795,483194.68945998844,484691.77378885867,486268.0534826408,489695.8828117934,493497.00145410775,497964.41932681366,503009.0356389316,508572.6704169628,513644.30669184896,517815.85713303555,521632.4490888363,524739.0700873728,527565.3818257536,530597.5408457946,534018.6372998538,537657.640821666,540230.992336629,541738.7800088698,541268.532402306,539651.5826245794,537819.5838781233,536768.110404896,536138.6414565571,535750.470591134,536158.3822481473,537864.3842118088,540472.0716955401,543545.9753775257,546892.83726122,550361.470737521,553194.4973119361,555472.8213005435,557667.8794504463,559694.7760554045,559950.772782276,558738.0151082036,558581.5144063374,561842.9450381013,569083.4439256102,578380.7452589804,589206.9643626859,600005.737026028,608972.8834801051,616645.0426187749,623595.3843177714,632694.3051065721,643589.7098846673,655287.7537854702,665860.6963221058,673175.6414162106,678135.8184191323,682563.9898097353,688402.6274763487,695600.3455418353,705638.3715084522,718519.3704901625,734051.7841928919,748176.6262166564,758823.678367496,764484.5353315206,764793.9076814222,760127.06940537,752663.143105442,745943.7849859968,740663.3091691217,736136.9949136609,729095.0086079933,721855.2845945529,716529.764435458,715943.1321756478,718930.991487069,724163.3542160769,731216.6228550664,739197.6895026034,746824.4351289369,753025.895511759,757463.7093667252,760289.1529935513,760824.6270858609,760670.6830894988,762163.8525043313,766053.112985434,770574.8041152175,773065.2241619913,775076.3603331576,776858.5509286552,779172.2256157586,780775.0112230052,782561.8333167167,784369.4480667146,784535.3177585307,783135.5412025587,779657.962205984,776319.6354794706,772376.2542290826,768562.6694932259,765672.6405938348,763714.6317761795,763287.5745241178
54,1,Texas,state,,113201.9998743281,113263.51676517297,113293.35342097748,113441.43538953851,113537.33559461974,113644.86307047385,113715.5252590932,113924.57177928842,114198.70542231626,114492.44489032833,114831.40230838677,115207.90265454672,115432.6904507794,115398.72478711908,115173.79221254226,115042.01062352389,115086.25722552266,115220.42276694353,115378.02649711841,115519.59080362257,115668.47737555757,115824.20947541557,115937.99318803428,116029.9171505512,116061.28230188345,116148.23281297712,116366.11845407962,116749.28101250394,117200.69151527058,117706.4356976815,118220.51917319391,118763.77915535273,119242.57842684745,119653.46418342854,120003.18348205711,120301.15579204698,120529.63403917989,120680.43419570201,120850.89205602543,121050.8406549996,121277.68959904836,121506.29838035848,121731.72470723529,121993.7886625933,122231.49173049169,122473.55022600289,122648.29785929668,122796.22896419704,123166.39053303267,123999.62312623086,125318.62969039047,126627.56747942635,127709.21960845905,128403.45734941262,129052.40909030956,129642.69420054117,130309.2071032053,130929.34244270711,131484.11210898857,131968.95454292124,132485.334314663,132919.78281038385,133306.9020547979,133648.12283202386,134019.27170586874,134424.88243732552,134783.82324218712,135119.78396720692,135456.13058930569,135728.7398272897,136047.3335547529,136306.78358159502,136519.69473753654,136734.43789703617,136995.43930678573,137413.9150856559,137986.35854624145,138620.90076086108,139253.6758159265,139815.7156364697,140413.4123895718,141151.79095444852,141858.92210849418,142560.37804328202,142930.638907292,143076.3808447338,143058.14738983053,143279.76724378808,143685.08488491477,144212.08708181672,144682.3828227824,145182.23624431746,145674.82349210457,146128.4221115165,146506.38443112854,146855.02710035167,146714.1080379399,146306.62119713944,145706.6373712323,145391.784602726,145166.1607885501,144963.8212522885,144796.5249375429,144439.9571344263,143924.04124874785,143310.36380766935,142708.30600484044,142151.58126034026,141645.06010931436,141379.0547114378,141269.905859813,141253.06458473983,141252.87522629052,141228.30762541512,141239.3967351544,141121.16025523757,140965.14948491912,140758.01073863413,140801.45212082114,140928.53290303375,140990.27154619736,140976.45478741327,141001.89397961905,141179.69676659166,141385.0300457444,141431.46132751636,141180.80650328426,140696.68711781342,140123.24675098297,139546.2594570243,138947.69614312492,138427.77575451156,137975.98500219046,137500.6453952506,137033.53293673383,136581.5329265217,136223.57060111855,135858.74833719525,135656.27533799896,135537.16631512495,135494.54233871322,135380.27078198275,135166.67944743807,134917.19318954274,134802.949196381,134959.92218902594,135239.72461036133,135521.1869287519,135835.3590899023,136278.0535990707,136779.78294865423,137154.41654859175,137475.6168439346,137795.73806031045,138165.2013956573,138536.0283335474,139053.72072945387,139711.59546394213,140491.25789578017,141231.44146617386,142076.2387807185,143084.30504610762,144051.74641827526,144989.64554804645,145721.68840712184,146556.37960583178,147320.94971331107,148178.68349857666,149186.0501915538,150323.16007052103,151470.3057569648,152467.47015250017,153477.57386589888,154503.11194345087,155671.00045288817,156721.23081676115,157647.1975318963,158303.7043914564,159133.39996020918,160104.1139976613,161318.86423147272,162577.76220372887,163808.50655390194,164960.23730314698,166062.16661865392,167159.79110674397,168301.0268692076,169491.63238385858,170705.64604632914,171928.88983597836,173006.12695029928,174123.35791522093,175319.7373329122,176567.7307072126,177488.0149887139,178363.66185765996,179208.68648834352,180215.95594160887,181055.61968466092,181872.05585653786,182805.5549751035,183834.96691655729,184993.15403056165,186106.0630236227,187201.03759603412,188178.66366527052,189221.1791234178,190375.20641183303,191414.336830014,192350.89966320535,193075.8252063674,193844.32770363134,194624.65832998278,195555.2795854935,196580.1130573946,197717.95731392736,198846.2960046369,199872.9676129349,201075.54019394354,202200.71365249332,203374.15861040584,204265.32068083706,205283.97195666903,206200.3620802775,207104.60563976192,207794.24642402597,208576.275866549,209445.8292532894,210307.35491788024,211066.61565033894,211723.490906295,212278.2521689584,212776.74700119346,213260.34201000223,213773.43783545904,214388.44258909603,215060.47201461627,215960.111195147,217025.318624613,218185.18484602205,219362.73184791204,220501.93887258208,221612.96552546127,222413.9069926828,222699.90099758274,222871.0797715085,223540.23424753008,224993.83228069686,227188.1518401245,229664.68479746915,232489.0872840815,235225.54120665742,238098.28024314123,241158.24277626514,244622.77030864326,248467.59165349542,252867.60033814958,257575.3440480847,261894.27700236885,265186.52750633727,267593.2412842826,270089.7823057973,273322.1183219836,277037.59291834856,281925.824120138,287392.9633747299,293575.000599567,299572.9752819223,305086.0810321532,309898.07475635613,312823.9951430403,313742.5172489735,313065.37321381806,312097.18153530784,311075.8957865518,309763.6091929821,308032.1317172454,306385.5890873061,305286.62008240254,304907.38712133357,305235.0532140038,306085.2248418275,306850.88196715433,307445.04081975407,307483.91511596297,307247.96926264203,306747.23059088644,306128.71485971933,305925.4564861195,306191.35452001164,307080.06051338644,307952.1232904081,308289.43661465636,308053.6667450122,307483.0496985382,307060.5392264078,306796.92428792996,306534.5231783834,306159.2764437083,305882.7660453836,305704.96071561245,305528.8587580294,304801.539650927,303741.9619588996,302489.95695238846,301303.9396992811,300246.4053864278,299416.48756608856,298905.5146488684
14,2,Florida,state,,108211.25470442354,108445.65035516587,108729.78460641066,109307.35645840177,109930.20546080924,110565.71211749913,111204.24086691615,111854.54965788026,112528.59934445347,113216.69888532815,113931.74792375787,114669.25999191833,115343.62031174735,116013.59800963222,116713.97024236846,117541.27924504655,118447.43212503177,119393.30963925713,120410.15549259406,121487.94382779677,122605.30102825887,123725.72421833275,124800.25311618496,125854.09715167912,126805.60100273944,127685.75407756964,128546.28305169579,129514.53708974783,130576.90335098044,131687.6626205865,132818.52013632716,134027.07497822432,135222.74030818234,136416.83772541318,137551.21541700335,138780.195464917,139991.74369769378,141236.7808405637,142513.51486555146,143935.98247101184,145438.49366216545,146929.32539188434,148405.2962065198,149914.4192633713,151481.07887674266,153068.28096298175,154625.30832762612,156115.03162997725,157543.2358877417,158957.56965644038,160507.12257728656,162274.02901595997,164342.58541707453,166689.0677922902,169295.88558328475,172166.6515778899,175081.73528292635,177882.17099310822,180508.7857875171,183185.29509108944,185933.661687542,188872.6346155036,192167.8303017502,196051.54495329384,200385.17389311385,205083.03109736866,210096.37008776856,215277.90866708852,220356.4551430084,225033.70883571493,229358.10972882007,233410.07233960353,237155.3997391823,240630.23631179598,244241.3770473527,248261.78802428182,252117.39153731518,255345.41612337032,257560.53012018758,259014.60871444255,259623.84225328118,259596.30519185195,259207.25227712825,258429.0967985096,257444.58204962584,256380.3824340723,255157.585034144,253745.53637422828,251906.86118311467,249608.84674155363,246840.515537126,243780.90700248186,240648.52479751012,237444.82326842065,234094.98733418537,230697.69328485927,227006.78297046848,223363.9643046246,219473.464967952,215685.07128836433,211615.01535546817,207656.89795698618,203609.91107462347,199402.34134897162,195123.31586431866,190795.18338165886,186539.54625673065,182470.72123721265,178643.83993145498,175243.38269668244,172046.60745542796,168863.57636503974,165784.24483380376,162855.01218813626,160348.6582215874,158039.4717155019,155925.28189302728,154136.64953553272,152944.09944857867,152037.7760371709,151340.08907341244,150732.5373876268,150318.6779658196,149957.3317462162,149488.82120722506,148782.32427084676,147803.1929444638,146580.4885994607,145245.73491270898,143849.84735328323,142436.2556239271,141088.81840446973,139742.33350990934,138465.5341922868,137161.51327101432,135899.8722895073,134639.81390844498,133500.81024368617,132451.17551643483,131625.34344481598,131004.55163072357,130648.66841142114,130466.75344160001,130383.83286036288,130412.62828201325,130535.17334426532,130731.19761951819,131096.54628693926,131569.53504719783,132210.44692890008,132853.31738338555,133424.96444227803,134033.09323483254,134787.06888710943,135854.76875905893,137277.75792127303,138905.20782959423,140566.63842259484,142262.0843355331,144008.32424057412,145977.92209186242,147907.96913080537,149761.95936582875,151532.04843150603,153252.27887844126,155068.47787082716,156672.61569355184,158309.27429814544,159867.09594037736,161545.93104185347,163120.3833377776,164522.46609517417,165905.39447262484,167051.42826909627,168232.12134810173,169236.83559398341,170281.14887771453,171157.559288788,172252.7949652704,173551.51023786407,174969.43537895745,176212.13054503058,177309.36577330445,178411.36408267112,179659.5865637449,180939.4352202723,182398.69975855472,183943.57800714494,185624.11642829268,187380.1983746536,189073.455092418,190645.54019133872,192094.63011632502,193468.22665249777,194730.87262197732,196068.31402600373,197391.82795087504,198806.67793057696,200048.63137753995,201335.4484590337,202780.9568885367,204388.98610734442,205860.91902442122,207081.64198810025,208151.26137293444,209348.38622421096,210745.9387783842,212230.75810317765,213531.20631676435,214872.3576604073,216146.5702118962,217585.1820145291,218978.57081076395,220472.79245648792,222010.48602801524,223620.368733938,225052.24367744869,226309.79643168868,227574.7973552012,228828.46581009144,230128.6725653544,231223.93393298867,232643.75159486386,234030.75689898233,235439.2141768584,236598.29796613625,237829.11506208763,239159.29971550553,240359.70558345094,241436.85115105775,242165.2297110959,242691.16424876024,242973.83985969002,243383.37839095597,243912.9177210785,244635.09867371366,245353.0344200603,246304.42736573456,247605.71245008428,249209.43857701184,251152.41728524558,252982.9584659438,254591.2328108362,255569.47914789306,255839.26301651137,255974.54120546044,256552.36051365314,258145.14239419074,260699.73125623903,263722.62205836986,267271.81240991974,270799.40186927613,274450.3986045365,278087.8150726809,281974.69211413834,286297.10647064657,291527.91588845314,297931.7615916334,304489.6055562055,310323.73751870915,315051.03680514195,319705.4782225241,324912.27343290724,330540.52379777934,337605.92805046175,345823.8794061194,355523.6992389448,365723.96168896026,375499.80472340994,384189.324571419,390085.2621684515,393069.5635290844,393451.16270787426,392963.55817677075,392249.62069598836,391394.84763624176,390033.2098069172,388880.21036160545,388411.2556957053,388861.182400835,389925.76163632114,391618.82660502807,393340.6319510629,395046.92309726385,396233.55010156176,397308.7202541009,398251.4133576459,399092.7441802724,399806.33994578104,400542.22714238294,401416.12207028153,402104.0123534545,402229.9510887312,401435.0133750634,400366.4681028907,399338.8498244365,398472.92827868735,397513.2806162238,396297.8576663769,395190.16295539605,394234.28624610737,393142.95335788705,391427.4363544493,389240.23537024925,386753.16472646216,384133.19902839564,381344.8407868906,378850.71177459223,377066.10739081696
43,3,New York,state,,155461.56397822496,156015.15985748364,156548.08516713584,157694.26263381037,158880.14658964355,160162.41509939535,161315.16993751304,162324.21095122257,163220.84079206976,164181.91001959253,165359.28590102354,166651.67262708847,167891.26339654913,168922.93147099862,169853.4278825382,170824.90392891932,171897.8078764037,173082.03576934928,174325.29854775738,175630.3499619329,176906.74722390444,178250.20089817306,179656.56630712943,181149.84768380257,182624.1888080796,183962.6769316362,185097.84182519247,186216.85338100002,187409.72751662694,188794.83969471484,190282.69418929843,191944.05753773288,193655.79594623507,195362.41199025107,197020.72005794654,198737.90162655932,200415.18439794212,202046.99146334105,203788.3885547918,205504.16566003844,207260.00656987214,209001.3365616795,210828.0642587418,212901.9336047777,215147.33859059284,217458.18387439675,219478.9663085128,221291.38775996366,223055.62068895684,224727.56292977618,226129.01301118778,227521.771688984,229161.038521898,231183.5046186128,233457.9525052031,235797.7714913832,238261.25247129274,240682.01622875372,243134.8613347262,245479.12119023342,247713.85528251974,249891.0616003728,251894.3259832583,254008.55408839651,256253.60307657951,258573.3799963322,261014.44364686016,263566.3353663578,266245.6212158539,268972.1047667531,271436.7555918174,273892.70032405044,276039.44735410885,278003.16457192943,279624.4851013637,281032.7171260161,282362.9194550002,283736.75746407715,285022.6750325964,286173.10383354925,286916.3390275231,287462.38264738274,287778.15053007007,288113.74782026914,288393.743676142,288621.9555140971,288924.4934567009,289048.2059621204,289285.3214777155,289321.5737875759,289379.42629602714,289459.42385603924,289465.5509258074,289675.6044276548,289887.14464058913,290002.02997953515,290073.07648163213,289931.1275518536,289769.25581905834,289400.75183677516,288784.58125857275,287943.532319473,286828.94520453335,285623.4106193998,284276.0266849965,282656.79194029915,280884.14293007576,279184.381600611,277612.1400168677,276259.16219720355,275059.83570555696,274038.48113164096,273099.7239467691,272080.25969851075,271023.6667517672,269883.1276441209,268922.48308146064,268179.17049779743,267704.1534041566,267385.45931870857,267153.0308719361,267134.10470272845,267214.42093829304,267617.22626817523,268047.99789091124,268624.14649826946,268992.9111918429,268903.75928304554,268346.1495560465,267338.4127721449,266283.9451435437,265215.4754435677,264461.74756334646,263883.52028934285,263527.73201863276,263049.54266191996,262536.841339116,261772.78452881347,261025.30549043525,260295.3247953854,259629.0259376444,258965.58277517022,258243.38212009438,257632.67345735288,257095.32938625375,256882.00399994032,257076.49467283138,257482.37809137165,257988.66594138835,258359.75186517552,258704.23920676173,258715.99345371465,258743.76818187276,258577.77549196352,258562.16825053608,258535.73805725414,258949.77021171933,259638.36880305232,260449.2872538675,261214.98265999838,262082.01971740508,263286.58157692733,264486.8591622707,265564.7619243639,266344.1058857436,267171.3575869264,267856.85039968125,268319.8423610778,268717.66842079186,269262.67953124235,270263.42178105697,271428.27705794625,272813.0671925664,273768.25349244266,274554.38318507845,275021.82346443215,275649.0667568339,276135.5100724636,276803.66148601146,277373.86137200944,277800.9787485393,278052.7699500537,278308.4377283006,278772.4403026143,279605.66592399124,280518.91159095016,281655.7884199471,283019.5033972363,284823.0475957571,286773.6140833083,288367.5722772324,289659.3765230703,290573.4396253033,291287.5291880844,291610.73147941794,292188.33459993254,293074.5028387786,294448.8284393326,295578.65005604835,296387.2103894739,297009.4319939145,297875.81810887996,299214.34524551436,301062.80717340903,302757.3282560081,304546.09308482206,306124.9666211658,308252.3646158511,309965.7266253294,311470.27718014485,312580.010505801,313953.7324926495,315348.34359274874,317091.14586115465,318504.5279791789,320082.16199739504,321507.2922150253,322648.775585233,324135.9049594903,325798.64898446057,328217.8554076078,330401.0448027872,332866.1765283205,335270.24380082166,337736.4810691628,339370.0660309091,340532.0764511546,341213.78713502333,342322.4338072003,343884.0370748224,345576.96268826886,347001.21075974073,347814.8789213954,348807.8750955725,349820.28885139665,351031.5308065596,351693.66985461325,352440.2639793598,353931.3240820365,355827.81897720974,358165.6169279111,359947.8900530017,361588.30500211,362950.8243394668,364136.2506950945,364777.0830895295,364958.58271903935,365374.7414345048,367472.41024003015,370910.70479520893,375454.64651038864,380466.82459578174,385211.4480326407,390162.5443600802,394788.7869600721,399087.11981734453,403384.1573745058,407408.7040631701,410964.32935536164,413132.0227043077,414203.65384965885,415751.79716612474,418079.2732061653,420830.42118389206,424071.25706352206,428000.21685347316,433243.97992216464,438609.3332580636,443506.3533531833,448191.92426993506,451352.3440345454,452299.0425833678,450696.09167306003,448826.689064485,447236.60886824754,445618.99225994333,443925.925045535,442519.329471224,442615.5869217505,444140.37776989915,446635.93339940096,449568.97974692285,452679.0919143749,455839.9378185678,458522.2853259397,460423.76350807305,462011.6956897537,463750.5896914963,465593.5679926847,467869.5853624416,470931.56463832717,474674.3720919012,478114.5668598257,480880.7746903696,483467.0108025405,486631.50463943393,489556.94937591255,492028.2781749889,493899.6776917213,495692.6371335062,496846.2632066351,498050.6325841798,498973.7714698352,500369.64606887597,501653.4576839527,503259.74442445935,505211.43489129073,506908.1378433616,508764.03479291545
